internal_drug_id,entity_status,name_candidate,name_source,name_resolution_status,rxnorm_match_status,rxnorm_match_method,rxcui,rxnorm_name,rxnorm_synonym,rxnorm_tty,rxnorm_language,match_score,enrichment_confidence,api_status,error_message
DRUG_001548,CONFIRMED_INTEGRATED_ENTITY,brexpiprazole,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1658314,brexpiprazole,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001549,CONFIRMED_INTEGRATED_ENTITY,copper,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2837,copper,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001550,CONFIRMED_INTEGRATED_ENTITY,ioversol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,27792,ioversol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001551,CONFIRMED_INTEGRATED_ENTITY,ioxilan,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,27793,ioxilan,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001552,CONFIRMED_INTEGRATED_ENTITY,Choletec,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001553,CONFIRMED_INTEGRATED_ENTITY,Technetium (99Mtc) Medronic Acid,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1358207,medronate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001554,CONFIRMED_INTEGRATED_ENTITY,sonidegib,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1659191,sonidegib,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001555,CONFIRMED_INTEGRATED_ENTITY,Succharated ferric oxide,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1484283,sucroferric oxyhydroxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001556,CONFIRMED_INTEGRATED_ENTITY,ferric pyrophosphate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1607976,ferric pyrophosphate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001557,CONFIRMED_INTEGRATED_ENTITY,sodium chloride,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,9863,sodium chloride,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001558,CONFIRMED_INTEGRATED_ENTITY,Trisodium citrate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1310549,trisodium citrate anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001559,CONFIRMED_INTEGRATED_ENTITY,iopromide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,27781,iopromide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001560,CONFIRMED_INTEGRATED_ENTITY,technetium Tc 99m sestamibi,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1482913,technetium Tc 99m sestamibi,technetium (99mTc) sestamibi,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001561,CONFIRMED_INTEGRATED_ENTITY,Ferric citrate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001562,CONFIRMED_INTEGRATED_ENTITY,Etizolam,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001563,CONFIRMED_INTEGRATED_ENTITY,dothiepin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,3634,dothiepin,dosulepin,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001564,CONFIRMED_INTEGRATED_ENTITY,dasabuvir,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1597381,dasabuvir,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001565,CONFIRMED_INTEGRATED_ENTITY,viloxazine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,11196,viloxazine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001566,CONFIRMED_INTEGRATED_ENTITY,Lobeglitazone,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001567,CONFIRMED_INTEGRATED_ENTITY,Arotinolol,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001568,CONFIRMED_INTEGRATED_ENTITY,pholcodine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,33431,pholcodine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001569,CONFIRMED_INTEGRATED_ENTITY,piracetam,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8351,piracetam,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001570,CONFIRMED_INTEGRATED_ENTITY,Limaprost,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001571,CONFIRMED_INTEGRATED_ENTITY,loxoprofen,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28908,loxoprofen,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001572,CONFIRMED_INTEGRATED_ENTITY,droxicam,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,23687,droxicam,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001573,CONFIRMED_INTEGRATED_ENTITY,tolfenamic acid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38377,tolfenamic acid,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001574,CONFIRMED_INTEGRATED_ENTITY,clonixin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2601,clonixin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001575,CONFIRMED_INTEGRATED_ENTITY,nicorandil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,31748,nicorandil,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001576,CONFIRMED_INTEGRATED_ENTITY,polaprezinc,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2179843,polaprezinc,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001577,CONFIRMED_INTEGRATED_ENTITY,Blonanserin,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001578,CONFIRMED_INTEGRATED_ENTITY,metylperon,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,29961,metylperon,melperone,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001579,CONFIRMED_INTEGRATED_ENTITY,zotepine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,40003,zotepine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001580,CONFIRMED_INTEGRATED_ENTITY,mepirodipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,39879,mepirodipine,barnidipine,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001581,CONFIRMED_INTEGRATED_ENTITY,Azelnidipine,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001582,CONFIRMED_INTEGRATED_ENTITY,Benidipine,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001583,CONFIRMED_INTEGRATED_ENTITY,Cilnidipine,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001584,CONFIRMED_INTEGRATED_ENTITY,Efonidipine,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001585,CONFIRMED_INTEGRATED_ENTITY,lacidipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,28382,lacidipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001586,CONFIRMED_INTEGRATED_ENTITY,manidipine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,29275,manidipine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001587,CONFIRMED_INTEGRATED_ENTITY,Methylene Blue,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,2198975,methylene blue anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001588,CONFIRMED_INTEGRATED_ENTITY,moxonidine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,30257,moxonidine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001589,CONFIRMED_INTEGRATED_ENTITY,Pirlindole,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001590,CONFIRMED_INTEGRATED_ENTITY,Toloxatone,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001591,CONFIRMED_INTEGRATED_ENTITY,tegafur,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4582,tegafur,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001592,CONFIRMED_INTEGRATED_ENTITY,NO_NAME_CANDIDATE,none,NO_NAME_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001593,CONFIRMED_INTEGRATED_ENTITY,Imidafenacin,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001594,CONFIRMED_INTEGRATED_ENTITY,lixisenatide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1440051,lixisenatide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001595,CONFIRMED_INTEGRATED_ENTITY,Strontium Ranelate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001596,CONFIRMED_INTEGRATED_ENTITY,picosulfuric acid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1546457,picosulfuric acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001597,CONFIRMED_INTEGRATED_ENTITY,phenylacetic acid,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,33332,phenylacetic acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001598,CONFIRMED_INTEGRATED_ENTITY,ubidecarenone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,21406,ubidecarenone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001599,CONFIRMED_INTEGRATED_ENTITY,eluxadoline,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1653781,eluxadoline,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001600,CONFIRMED_INTEGRATED_ENTITY,Doxofylline,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001601,CONFIRMED_INTEGRATED_ENTITY,artesunate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,18346,artesunate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001602,CONFIRMED_INTEGRATED_ENTITY,bismuth subcitrate potassium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1294617,bismuth subcitrate potassium,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001603,CONFIRMED_INTEGRATED_ENTITY,gold sodium thiomalate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4981,gold sodium thiomalate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001604,CONFIRMED_INTEGRATED_ENTITY,choline C-11,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1425419,choline C-11,choline C 11,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001605,CONFIRMED_INTEGRATED_ENTITY,activated charcoal,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,272,activated charcoal,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001606,CONFIRMED_INTEGRATED_ENTITY,Fimasartan,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001607,CONFIRMED_INTEGRATED_ENTITY,lumacaftor,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1655922,lumacaftor,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001608,CONFIRMED_INTEGRATED_ENTITY,magnesium trisilicate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,29170,magnesium trisilicate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001609,CONFIRMED_INTEGRATED_ENTITY,molsidomine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7023,molsidomine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001610,CONFIRMED_INTEGRATED_ENTITY,Trapidil,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001611,CONFIRMED_INTEGRATED_ENTITY,morniflumate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,30225,morniflumate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001612,CONFIRMED_INTEGRATED_ENTITY,pipamperone,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,33739,pipamperone,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001613,CONFIRMED_INTEGRATED_ENTITY,Propacetamol,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001614,CONFIRMED_INTEGRATED_ENTITY,tianeptine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38252,tianeptine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001615,CONFIRMED_INTEGRATED_ENTITY,Ramosetron,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001616,CONFIRMED_INTEGRATED_ENTITY,rolapitant,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1665496,rolapitant,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001617,CONFIRMED_INTEGRATED_ENTITY,sacubitril,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1656328,sacubitril,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001618,CONFIRMED_INTEGRATED_ENTITY,Iodide Ion I-131,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1546394,iodine I-131,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001619,CONFIRMED_INTEGRATED_ENTITY,talniflumate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,236770,talniflumate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001620,CONFIRMED_INTEGRATED_ENTITY,ombitasvir,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1597371,ombitasvir,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001621,CONFIRMED_INTEGRATED_ENTITY,paritaprevir,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1597373,paritaprevir,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001622,CONFIRMED_INTEGRATED_ENTITY,butylscopolamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1085787,butylscopolamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001623,CONFIRMED_INTEGRATED_ENTITY,penicillin G procaine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7983,penicillin G procaine,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001624,CONFIRMED_INTEGRATED_ENTITY,zinc oxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,11423,zinc oxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001625,CONFIRMED_INTEGRATED_ENTITY,Zinc Sulfate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1299928,zinc sulfate anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001626,CONFIRMED_INTEGRATED_ENTITY,Penicillin G benzathine (USP),pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001627,CONFIRMED_INTEGRATED_ENTITY,sulbactam,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,10167,sulbactam,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001628,CONFIRMED_INTEGRATED_ENTITY,osimertinib,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1721560,osimertinib,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001629,CONFIRMED_INTEGRATED_ENTITY,Mersalyl Acid,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001630,CONFIRMED_INTEGRATED_ENTITY,Propoxycaine,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001631,CONFIRMED_INTEGRATED_ENTITY,tipiracil,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1670304,tipiracil,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001632,CONFIRMED_INTEGRATED_ENTITY,pramoxine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,34347,pramoxine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001633,CONFIRMED_INTEGRATED_ENTITY,p-hydroxyamphetamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,7839,p-hydroxyamphetamine,hydroxyamphetamine,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001634,CONFIRMED_INTEGRATED_ENTITY,Darvon-N,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001635,CONFIRMED_INTEGRATED_ENTITY,dibasic potassium phosphate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,55018,dibasic potassium phosphate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001636,CONFIRMED_INTEGRATED_ENTITY,CID 24204,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,235496,"sodium phosphate, monobasic",,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001637,CONFIRMED_INTEGRATED_ENTITY,glycerin,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,4910,glycerin,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001638,CONFIRMED_INTEGRATED_ENTITY,Enalaprilat,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1545989,enalaprilat anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001639,CONFIRMED_INTEGRATED_ENTITY,acrivastine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19959,acrivastine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001640,CONFIRMED_INTEGRATED_ENTITY,NO_NAME_CANDIDATE,none,NO_NAME_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001641,CONFIRMED_INTEGRATED_ENTITY,mequinol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,15080,mequinol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001642,CONFIRMED_INTEGRATED_ENTITY,titanium dioxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38323,titanium dioxide,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001643,CONFIRMED_INTEGRATED_ENTITY,methyl salicylate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,29787,methyl salicylate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001644,CONFIRMED_INTEGRATED_ENTITY,dexchlorpheniramine maleate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,54828,dexchlorpheniramine maleate,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001645,CONFIRMED_INTEGRATED_ENTITY,Sodium Glycerophosphate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1423802,sodium glycerophosphate anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001646,CONFIRMED_INTEGRATED_ENTITY,ixazomib,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1723735,ixazomib,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001647,CONFIRMED_INTEGRATED_ENTITY,trolamine salicylate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,38866,trolamine salicylate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001648,CONFIRMED_INTEGRATED_ENTITY,calcium citrate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,47613,calcium citrate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001649,CONFIRMED_INTEGRATED_ENTITY,Pamabrom,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,NO_MATCH,none,,,,,,0.0,NO_MATCH,success,
DRUG_001650,CONFIRMED_INTEGRATED_ENTITY,chloroxylenol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,20877,chloroxylenol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001651,CONFIRMED_INTEGRATED_ENTITY,calcium gluconate,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1908,calcium gluconate,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001652,CONFIRMED_INTEGRATED_ENTITY,selenium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,9641,selenium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001653,CONFIRMED_INTEGRATED_ENTITY,chromium,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,2496,chromium,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001654,CONFIRMED_INTEGRATED_ENTITY,butamben,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,19861,butamben,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001655,CONFIRMED_INTEGRATED_ENTITY,pyrantel,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,8984,pyrantel,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001656,CONFIRMED_INTEGRATED_ENTITY,lycopene,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,29008,lycopene,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001657,CONFIRMED_INTEGRATED_ENTITY,thonzylamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1360721,thonzylamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001658,CONFIRMED_INTEGRATED_ENTITY,Aluminum Sulfate,pubchem_inchikey_lookup,PUBCHEM_TITLE_CANDIDATE,HIGH_EXACT,exact_identifier_based,1593147,aluminum sulfate anhydrous,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001659,CONFIRMED_INTEGRATED_ENTITY,hexylresorcinol,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,5321,hexylresorcinol,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001660,CONFIRMED_INTEGRATED_ENTITY,NO_NAME_CANDIDATE,none,NO_NAME_CANDIDATE,HIGH_EXACT,exact_identifier_based,1025342,levomefolic acid,,PIN,ENG,100.0,HIGH_EXACT,success,
DRUG_001661,CONFIRMED_INTEGRATED_ENTITY,protocatechualdehyde,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,1362689,protocatechualdehyde,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001662,CONFIRMED_INTEGRATED_ENTITY,methscopolamine,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,89785,methscopolamine,,IN,ENG,100.0,HIGH_EXACT,success,
DRUG_001663,CONFIRMED_INTEGRATED_ENTITY,aluminum oxide,rxnav_drugbank_id_lookup,AUTHORITATIVE_NAME,HIGH_EXACT,exact_identifier_based,615,aluminum oxide,aluminium oxide,IN,ENG,100.0,HIGH_EXACT,success,
